Product Name,Product Link,Image URL,Deal,Price,Original Price,Discount
Women Lightweight with Arch Support Durable Anti-Skid &...,https://www.flipkart.com/welcome-lightweight-arch-support-durable-anti-skid-stylish-dailywear-women-flats/p/itm840feb75f718c?pid=SNDG87ZGDDKCQC5S&lid=LSTSNDG87ZGDDKCQC5SL5J1CM&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_3_117&otracker=browse&fm=organic&iid=en__h60F7BnQrJIhLXynWxrCHiL-BTeijEKnHH3fbOs6b3iwejKN3Uks-65wFx9-R1sOA2kQx-xCO_aWsTwBHuyUg%3D%3D&ppt=None&ppn=None&ssid=p5mqsfgh1c0000001747406567424,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/h/e/z/5-lf-13-5-welcome-navy-original-imah9b8sf3gzrpnh.jpeg?q=70,Only few left,₹769,"₹2,899",73% off
Women Flats Sandal,https://www.flipkart.com/stylestry-women-flats/p/itme18c485b43b44?pid=SNDGPGPZMAQK3PWF&lid=LSTSNDGPGPZMAQK3PWFFK2XVE&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_3_118&otracker=browse&fm=organic&iid=en__h60F7BnQrJIhLXynWxrCHiL-BTeijEKnHH3fbOs6b08cEtXDh_orcZkrgHrC_cEF2XBixTWo-P0-Mx9amzrBA%3D%3D&ppt=None&ppn=None&ssid=p5mqsfgh1c0000001747406567424,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/p/j/8/4-flat-730-shoetopia-black-original-imagznyzuy56cg9d.jpeg?q=70,Hot Deal,₹647,"₹1,999",67% off
Women Flats Sandal,https://www.flipkart.com/jumplite-women-flats/p/itmeec71c6ed7cfb?pid=SNDH9GKJPKMUZZS8&lid=LSTSNDH9GKJPKMUZZS86LC4WJ&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_3_119&otracker=browse&fm=organic&iid=cdaa792b-4fc1-4517-afef-4295a3059db4.SNDH9GKJPKMUZZS8.SEARCH&ppt=None&ppn=None&ssid=p5mqsfgh1c0000001747406567424,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/k/9/d/4-222-1a-4-jumplite-black-original-imahbg4qrgzpkzhb.jpeg?q=70,Only 1 left,₹294,₹499,41% off
Women Monoction latest disigin juti sandal for women Fl...,https://www.flipkart.com/monoction-latest-disigin-juti-sandal-women-flats/p/itm0e8d13380382e?pid=SNDH2JTHZYJUFYWA&lid=LSTSNDH2JTHZYJUFYWAS5I6MW&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_3_120&otracker=browse&fm=organic&iid=cdaa792b-4fc1-4517-afef-4295a3059db4.SNDH2JTHZYJUFYWA.SEARCH&ppt=None&ppn=None&ssid=p5mqsfgh1c0000001747406567424,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/z/a/w/5-wo-less-black-monoction-black-original-imah2jthsamgdqha.jpeg?q=70,Lowest price in the year,₹279,₹999,72% off
Women Flats Sandal,https://www.flipkart.com/trendvine-women-flats/p/itmb03cfe0ac264e?pid=SNDH5Z2WXYJXNVZQ&lid=LSTSNDH5Z2WXYJXNVZQO7OGLF&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_121&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0z5ekRZBiQYqd2dJ6Bybak7tj7n1BWVuM2xRRlScCtuZg%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/o/7/y/5-vt04-5-trendvine-off-white-original-imah4mmyuvhgsags.jpeg?q=70,Only few left,₹719,₹999,28% off
Women Flats Sandal,https://www.flipkart.com/sgf-women-flats/p/itm1776d88e5fd6b?pid=SNDGJFNXJAZUGV5J&lid=LSTSNDGJFNXJAZUGV5JKSW6AO&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_122&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0xcKLpJvhUD9XomJ6a8iEkAUE9XrwSOVs7JTzCGKur9SA%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sandal/h/s/z/5-khajoori-combo-5-heenaplus-brown-black-original-imah62bufbs4pjgm.jpeg?q=70,Only few left,₹472,"₹1,299",63% off
Women Flats Sandal,https://www.flipkart.com/jumplite-women-flats/p/itm5ff0f33a88135?pid=SNDH9GKJMHRGWKN3&lid=LSTSNDH9GKJMHRGWKN3DNKS8M&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_123&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDH9GKJMHRGWKN3.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/c/g/a/6-555-3a-6-jumplite-purple-original-imah9s3uve5v53kr.jpeg?q=70,Only few left,₹432,"₹3,299",86% off
Women Flats Sandal,https://www.flipkart.com/el-paso-women-flats/p/itmdd782a91b6ab7?pid=SNDHFV5GSJQTPTXH&lid=LSTSNDHFV5GSJQTPTXHP65JMY&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_124&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDHFV5GSJQTPTXH.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/g/y/u/7-epw2242nude-7-7-el-paso-nude-original-imahfv5g92pfugvb.jpeg?q=70,"Buy 2 items, save extra ₹30",₹297,₹999,70% off
Women Flats Sandal,https://www.flipkart.com/ravis-women-flats/p/itm471026c613319?pid=SNDGXHHYRYCCCCVA&lid=LSTSNDGXHHYRYCCCCVAYBQDXA&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_125&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0xGa4dAQACWTxVr4xLfd6J4kWJdBrN5oGAyE44YctX1Fw%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sandal/l/g/v/6-shopsy-samosa-6-ravis-peach-original-imah22yhzjxyzq4j.jpeg?q=70,Hot Deal,₹489,₹699,30% off
Women Flats Sandal,https://www.flipkart.com/olive-fashion-women-flats/p/itm453893377f7cd?pid=SNDG4FWWWYMBK4PK&lid=LSTSNDG4FWWWYMBK4PK6OCBXJ&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_126&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDG4FWWWYMBK4PK.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/i/e/i/-original-imaghxfathhgfyjj.jpeg?q=70,Hot Deal,₹429,,
Women VENDOZ DOCTOR ORTHOPEDIC MEMORY FOAM SANDALS Flat...,https://www.flipkart.com/vendoz-doctor-orthopedic-memory-foam-sandals-women-flats/p/itm01301841b9dfd?pid=SNDHYRFGKZNBK2QT&lid=LSTSNDHYRFGKZNBK2QTJ9K8ZK&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_127&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0yuXd3DkKA6DqV9x9N54ftiR1uNPWsz5Vsv1csdWCQBxg%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/v/z/l/7-vdr153-vendoz-beige-cream-original-imahyrfgspfsjafr.jpeg?q=70,Only few left,₹495,₹999,50% off
Women Flats Sandal,https://www.flipkart.com/aerowalk-women-flats/p/itm1f3917534982c?pid=SNDGUHZYZCN8AN2C&lid=LSTSNDGUHZYZCN8AN2CJAS0HS&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_128&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0xhx_RurV8__lBHNN0seM3zl-74otpn5x7ZAP5RMBjguA%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/p/d/j/3-ck10-baby-pink-3-aerowalk-baby-pink-original-imahyzfzch8zhs4w.jpeg?q=70,Only 5 left,₹654,"₹1,999",67% off
Women Monoction ladies juti sandal durabel flexiabel fo...,https://www.flipkart.com/monoction-ladies-juti-sandal-durabel-flexiabel-women-flats/p/itm92d13b3d468d3?pid=SNDH2JTHTF9KFPDT&lid=LSTSNDH2JTHTF9KFPDTRWXIHE&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_129&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDH2JTHTF9KFPDT.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/w/n/n/8-wo-buccle-pink-41-monoction-pink-original-imahba9suhzchy7u.jpeg?q=70,Only few left,₹432,"₹3,299",86% off
Women Flats Sandal,https://www.flipkart.com/gokik-women-flats/p/itm4c76667403e39?pid=SNDH698SCPWSGM8F&lid=LSTSNDH698SCPWSGM8FT6FQRQ&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_130&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDH698SCPWSGM8F.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/e/y/7/8-gk-7100w-gokik-offwhite-original-imah698sz7g9yhbs.jpeg?q=70,Hot Deal,₹253,₹999,74% off
Women Flats Sandal,https://www.flipkart.com/ravis-women-flats/p/itmeb7bdbb05249d?pid=SNDGHFURAE4FKSZD&lid=LSTSNDGHFURAE4FKSZDGZ6ZPD&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_131&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0x0jpOmPeAzxucetlaLfbgQGF2yt7VCY6felqaXCVsNUw%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/d/w/p/9-chandni-sliper-9-ravis-grey-original-imahyxysejzgyvsb.jpeg?q=70,Hot Deal,₹174,,70% off
Women VENDOZ DOCTOR ORTHOPEDIC MEMORY FOAM SANDALS Flat...,https://www.flipkart.com/vendoz-doctor-orthopedic-memory-foam-sandals-women-flats/p/itm7c4d8018966d3?pid=SNDHYQCPFC9527WH&lid=LSTSNDHYQCPFC9527WHYUW7UF&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_132&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0y74H_fCy63wz1mK2NczNR3IF8Qs2biibzTBTDQCBDuZg%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/7/b/b/6-vdr150-vendoz-brown-original-imahyqcpktkqmdn7.jpeg?q=70,Only 5 left,₹294,,41% off
Women Fancy Party Wear Wedding Special Ethnic Kolhapuri...,https://www.flipkart.com/ladies-hub-fancy-party-wear-wedding-special-ethnic-kolhapuri-slippers-footwear-women-flats/p/itm20770f3c49f41?pid=SNDH29YYGFBHF4Y9&lid=LSTSNDH29YYGFBHF4Y9TYBQWA&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_133&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDH29YYGFBHF4Y9.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/b/q/g/4-fkpbeige-ladies-hub-beige-original-imah29yyt6xgkgad.jpeg?q=70,Hot Deal,₹297,,70% off
Women Flats Sandal,https://www.flipkart.com/denill-women-flats/p/itm85001db6723a0?pid=SNDGAHEVGNXJWEYN&lid=LSTSNDGAHEVGNXJWEYNBKTANT&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_134&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDGAHEVGNXJWEYN.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/l/x/j/6-doc07-6-denill-tan-original-imagrmghgvanaggc.jpeg?q=70,Only few left,₹281,,59% off
Women Flats Sandal,https://www.flipkart.com/ravis-women-flats/p/itm1f0ac328f3785?pid=SNDGHFUR5U24GKSZ&lid=LSTSNDGHFUR5U24GKSZOO1THT&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_135&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0wE7NEaEZb_38iKaUNO6g73R02tIgw9jUmFULKoTff-hg%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/y/g/k/5-chandni-sliper-5-ravis-green-original-imah5f7ungr7q25v.jpeg?q=70,Hot Deal,₹355,,64% off
Women Flats Sandal,https://www.flipkart.com/shoestail-women-flats/p/itm19bf2c3666d80?pid=SNDH9F6HK27ZC63R&lid=LSTSNDH9F6HK27ZC63RFTKDPB&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_136&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDH9F6HK27ZC63R.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/j/z/k/7-sl976womenflats-shoestail-peach-original-imah7z3udshnyvsa.jpeg?q=70,Hot Deal,₹253,₹999,74% off
Women VENDOZ DOCTOR ORTHOPEDIC MEMORY FOAM SANDALS Flat...,https://www.flipkart.com/vendoz-doctor-orthopedic-memory-foam-sandals-women-flats/p/itmd61e7e66c3417?pid=SNDHYQCQAYNGERS5&lid=LSTSNDHYQCQAYNGERS55TIIKF&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_137&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0zeDyGXh5fwJEqvALv12aQmGfWrKfG7FRHnzzzHiQSmSQ%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/q/w/v/4-vdr153-vendoz-black-original-imahyqcpnd6c5rqr.jpeg?q=70,Hot Deal,₹304,₹799,61% off
Women Flats Sandal,https://www.flipkart.com/ravis-women-flats/p/itm9d59c10d59ae2?pid=SNDFTNKAZQCWWWHZ&lid=LSTSNDFTNKAZQCWWWHZYIGTEB&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_138&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0xdQ8hybfZot7GR8NVHXjL216Tg9jTH7GiqZMuSH1U87w%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/5/l/0/5-flat-stonefly-5-ravis-green-original-imah5yhgcgjxkgd6.jpeg?q=70,Only few left,₹432,"₹3,299",86% off
Women Flats Sandal,https://www.flipkart.com/dressberry-women-flats/p/itm39079ab8e1992?pid=SNDH3ABVYMXMEGSG&lid=LSTSNDH3ABVYMXMEGSGJNZCT0&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_139&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDH3ABVYMXMEGSG.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/j/6/g/6-3633-39-dressberry-black-original-imah3abu4mfgfagk.jpeg?q=70,Lowest price in the year,₹769,"₹2,899",73% off
Women Excellence Party Wear Sandals / Girls Perfectly S...,https://www.flipkart.com/leefant-excellence-party-wear-sandals-girls-perfectly-suited-matching-women-flats/p/itmaba1b753a97bc?pid=SNDGWKH6TGSGXZXN&lid=LSTSNDGWKH6TGSGXZXNVC3GQ1&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_140&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDGWKH6TGSGXZXN.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/z/f/v/6-1sdg-bl-393-shomee-black-original-imah34sbhczws6ky.jpeg?q=70,Hot Deal,₹279,₹999,72% off
Women Extra soft|Soft|Orthopedic|Comfortable|Ultra Soft...,https://www.flipkart.com/doctor-health-extra-soft-soft-orthopedic-comfortable-ultra-soft-women-clogs-sandal-women-flats/p/itm7b2e93e75fba4?pid=SNDHB2D2FZSJHHSQ&lid=LSTSNDHB2D2FZSJHHSQIV76EU&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_141&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0x5Ofl1kWj0EOHWrQHKiGw-V0kidjWPXx_BAafYdCvk1Q%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/6/1/w/8-dh-211-luxe-cream-8-doctor-health-cream-original-imahba957egxfcnd.jpeg?q=70,Hot Deal,₹295,₹499,40% off
Women Flats Sandal,https://www.flipkart.com/ravis-women-flats/p/itmd7b1064c97458?pid=SNDFVNHU9HCVBN4Y&lid=LSTSNDFVNHU9HCVBN4YHARJDB&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_142&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0xAqqo5MEZH31ykX0i1X-BEUn-t2mCXUAtt-bG0wUJ5rw%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/x/r/i/5-flat-butterfly01-5-ravis-grey-original-imah5yhvctjkw9vg.jpeg?q=70,Only few left,₹634,"₹1,499",57% off
Women Flats Sandal,https://www.flipkart.com/khadim-s-women-flats/p/itmb46cf77d6b6b0?pid=SNDGZRQZ3DFRHRMQ&lid=LSTSNDGZRQZ3DFRHRMQTYUXOQ&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_143&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDGZRQZ3DFRHRMQ.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/p/6/8/-original-imah6fbnwquzhapz.jpeg?q=70,Hot Deal,₹341,₹429,20% off
Women Flats Sandal,https://www.flipkart.com/kenix-world-women-flats/p/itm395a6480ea959?pid=SNDFSY3ZEG7GG6ZX&lid=LSTSNDFSY3ZEG7GG6ZXH8AHQJ&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_144&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDFSY3ZEG7GG6ZX.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/0/o/i/-original-imaggcrbqhrk5mjg-bb.jpeg?q=70,Only few left,₹229,₹999,77% off
Women Flats Sandal,https://www.flipkart.com/stylestry-women-flats/p/itm514cc1d9f8177?pid=SNDGPGPSWCZZTPAE&lid=LSTSNDGPGPSWCZZTPAEWMI1VG&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_145&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0yW5EHyeQ5dmuwaLufON8dXFy6mOnvZt2uPD9O8_O76Ow%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/m/t/t/4-flat-730-shoetopia-white-original-imagzzqnfqsqmpgj.jpeg?q=70,Hot Deal,₹236,₹999,76% off
Women Flats Sandal,https://www.flipkart.com/shoetopia-women-flats/p/itm5084944f0bd7c?pid=SNDGPUY2P73CKC5G&lid=LSTSNDGPUY2P73CKC5G9DRBY4&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_146&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDGPUY2P73CKC5G.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/d/c/a/5-snd-137-38-shoetopia-cream-original-imagpymf2qpxhghe.jpeg?q=70,Only few left,₹283,₹999,71% off
Women Flats Sandal,https://www.flipkart.com/asian-women-flats/p/itm6a2c96b5b991b?pid=SNDHAW3ZYYYW4DHN&lid=LSTSNDHAW3ZYYYW4DHNF0OZ9X&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_147&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0wEtC2d65AJOD4MTkrAcVFqEPsl0qnq9fpitGBUCmWvdOvN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/l/l/o/7-femina-01-asian-pista-original-imahaw3mz9cgfjrf.jpeg?q=70,Only few left,₹634,"₹1,499",57% off
Women Flats Sandal,https://www.flipkart.com/ravis-women-flats/p/itme4f9f73312bf8?pid=SNDGZFMFGB5YZTYY&lid=LSTSNDGZFMFGB5YZTYYE7RHAD&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_148&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0yaqVgFGVKDnu8JGfTXA1a-ObtWpBKhWEhOsyIWf1nXhQ%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/p/s/b/8-double-frill-sliper-8-ravis-grey-original-imah5f5pfsvcmcmu.jpeg?q=70,Hot Deal,₹457,"₹1,799",74% off
Women Flats Sandal,https://www.flipkart.com/global-india-women-flats/p/itm2e85967c9d3df?pid=SNDG92KYRNAE8UNP&lid=LSTSNDG92KYRNAE8UNPOSPZPM&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_149&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDG92KYRNAE8UNP.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/r/r/x/6-gifd-359-360-361-362-39-global-india-green-original-imag92kypxeuembg-bb.jpeg?q=70,Only few left,₹455,"₹1,499",69% off
Women Flats Sandal,https://www.flipkart.com/global-india-women-flats/p/itm66c110973d3c7?pid=SNDFWBWKNTEYMASK&lid=LSTSNDFWBWKNTEYMASKCWWKTT&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_150&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDFWBWKNTEYMASK.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/0/3/q/-original-imagyyzj2jkwhmjs.jpeg?q=70,Only few left,₹283,₹999,71% off
Women Flats Sandal,https://www.flipkart.com/asian-women-flats/p/itmda81f7f680c41?pid=SNDHBY9RPACE8HGN&lid=LSTSNDHBY9RPACE8HGNOCYVRO&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_151&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0wM4-WNLl9dTQ9QmKsdn5UzZ0ccMXHqjuydo5MUYq-aaa8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/k/3/7/5-femina-09-asian-baby-pink-original-imahaz2sxqxksmgk.jpeg?q=70,"Buy 2 items, save extra ₹30",₹286,₹999,71% off
Women Lightweight with Arch Support Durable Anti-Skid &...,https://www.flipkart.com/welcome-lightweight-arch-support-durable-anti-skid-stylish-dailywear-women-flats/p/itm840feb75f718c?pid=SNDG87ZGDDKCQC5S&lid=LSTSNDG87ZGDDKCQC5SL5J1CM&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_152&otracker=browse&fm=organic&iid=en_ghDhEYzpSiKZSlhpXBBrBbMRB0LC1I6q_vtC8XtVD0xIkcuQ6f7KXY5FtRG3Izdu8gohrcoWOw4dMLicfuTf6A%3D%3D&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/h/e/z/5-lf-13-5-welcome-navy-original-imah9b8sf3gzrpnh.jpeg?q=70,Only few left,₹636,"₹1,499",57% off
Women Flats Sandal,https://www.flipkart.com/deals4you-women-flats/p/itmdfe6dbb5130cb?pid=SNDGQTBY5RFE7RU2&lid=LSTSNDGQTBY5RFE7RU2HDKOH3&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_153&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDGQTBY5RFE7RU2.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/d/q/b/4-615-city-lehr-4-deals4you-black-original-imagttfe9f96ccph.jpeg?q=70,Only few left,₹281,₹699,59% off
Women Flats Sandal,https://www.flipkart.com/jumplite-women-flats/p/itmb7759d05f53a6?pid=SNDH9GKJEEAFWAMZ&lid=LSTSNDH9GKJEEAFWAMZKNHIPY&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_4_154&otracker=browse&fm=organic&iid=4a39762a-6cf5-479e-9cda-e99dc1f64c3f.SNDH9GKJEEAFWAMZ.SEARCH&ppt=None&ppn=None&ssid=rmhl8brdjk0000001747406569287,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/s/q/z/3-777-1a-3-jumplite-black-original-imahbg4qatdq4khg.jpeg?q=70,Only few left,₹599,"₹1,999",70% off
