Product Name,Product Link,Image URL,Deal,Price,Original Price,Discount
Women Slippers,https://www.flipkart.com/ketikoe-women-slippers/p/itm83b0f25190ee1?pid=SFFH4NA8EJEHGZNG&lid=LSTSFFH4NA8EJEHGZNGD0Y6DB&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&spotlightTagId=default_TrendingId_osp%2Fiko%2Fiz7&srno=b_1_36&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's6&fm=organic&iid=7acf6a21-0a5e-4dac-a340-9d3f8c5b0017.SFFH4NA8EJEHGZNG.SEARCH&ppt=None&ppn=None&ssid=5l18v8p3i80000001747411092907,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/2/1/b/7-s3-ashuman-black-original-imahc53s2ehecyar.jpeg?q=70,Hot Deal,₹446,,36% off
NewlyLaunch|Classic Ultra Soft|Cushion|Comfortable|Prem...,https://www.flipkart.com/doctor-health-super-soft-women-newlylaunch-classic-ultra-soft-cushion-comfortable-premium-stylish-slides/p/itmf4f996abee45f?pid=SFFH9M6MXDZFSWNF&lid=LSTSFFH9M6MXDZFSWNFH8ZVFP&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_38&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's6&fm=organic&iid=en_AdSTgP5j9GUbEQtG59n8dOMtJlTnAW5UjC6MTjc-k6aTYhg0oPCX7_25em4K-ftjC7KexfYf_ouhiXUTdJ5kpQ%3D%3D&ppt=None&ppn=None&ssid=5l18v8p3i80000001747411092907,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/j/t/j/3-dhss-217-cherry-bluish-doctor-health-super-soft-bluish-original-imahatkyqxzmzcx6.jpeg?q=70,Only few left,₹269,,73% off
|Lightweight|Antiskid|Ortho|Heels|Slippers for Women|Fl...,https://www.flipkart.com/doctor-walk-women-lightweight-antiskid-ortho-heels-slippers-women-flip-flop-girls-slippers/p/itmf1d5c054447c0?pid=SFFGZ5F5Q59HGSS7&lid=LSTSFFGZ5F5Q59HGSS7SE8PR9&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_2&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKwtLUbL7QCLkhMVj5yIPp5_9_yYE6c7jSZEmoMhlvjNuw%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/m/v/h/5-5724121-bata-brown-original-imah44m4rdsymvz8.jpeg?q=70,Hot Deal,₹231,,61% off
Women Flip Flops,https://www.flipkart.com/two-soft-women-flip-flops/p/itm49878f159187a?pid=SFFGSTSGYMFVHQGE&lid=LSTSFFGSTSGYMFVHQGEGM7GLF&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_5&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKzovZrX1kLCA2EDKSywOdmnvz9JqgrgAg475EukRh6OYg%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/x/y/u/7-heeeel-02-tan-vld-tan-original-imah9dj2sy58kh9w.jpeg?q=70,Only few left,₹307,,87% off
Women Slides,https://www.flipkart.com/gloglamp-women-slides/p/itmd55ee2bf4d0c9?pid=SFFH2FHGYXBGUAJ9&lid=LSTSFFH2FHGYXBGUAJ94R7E2N&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_7&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFH2FHGYXBGUAJ9.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/2/6/u/4-4170-blk-deals4you-black-original-imahc4etxpxksbcc.jpeg?q=70,Hot Deal,₹200,,79% off
Women Slippers,https://www.flipkart.com/kios-women-slippers/p/itma7fe8e77ce4f6?pid=SFFHBZJGZCDYTRGH&lid=LSTSFFHBZJGZCDYTRGHI8SMVN&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_9&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFHBZJGZCDYTRGH.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/8/h/d/6-flslipper-flite-tulip-purple-original-imah5gftxczjbztq.jpeg?q=70,Hot Deal,₹241,₹799,69% off
Women/Girls stylish Ortho slippers Indoor Outdoor Soft ...,https://www.flipkart.com/ashuman-women-women-girls-stylish-ortho-slippers-indoor-outdoor-soft-comfortable/p/itmca2f62fd9266e?pid=SFFGY99GXHATUPFK&lid=LSTSFFGY99GXHATUPFKOBTPAX&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_11&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKxUVdzX_pYwWevrsMT4xAdqisfdZtJaQTbJHR785XGvZg%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/m/t/7/-original-imah34fr3r9ewwku.jpeg?q=70,Hot Deal,₹241,₹699,65% off
Newly Launch | Classic Ultra Soft | Cushion | Comfortab...,https://www.flipkart.com/doctor-health-super-soft-women-newly-launch-classic-ultra-cushion-comfortable-premium-stylish-trendy-flip-flops/p/itmb8bd4ca90a7e6?pid=SFFH8BDHKNMGWTV2&lid=LSTSFFH8BDHKNMGWTV2HEUHFE&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_12&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKy30kyP8qe08rKbHOWugSg12iNaZZAXy253K_bBtY3PGg%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/l/y/q/6-w-29-red-doctor-walk-red-original-imah3bjvyspgm5cp.jpeg?q=70,Hot Deal,₹249,₹399,37% off
Womens Comfortable Trendy Cross Patta Slippers Women Sl...,https://www.flipkart.com/str-women-womens-comfortable-trendy-cross-patta-slippers/p/itm1adca92c053de?pid=SFFHF2HRH6NGSZQY&lid=LSTSFFHF2HRH6NGSZQYXWSANZ&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_14&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFHF2HRH6NGSZQY.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/l5ld8y80/slipper-flip-flop/p/v/e/-original-imagg893cf3b7jug.jpeg?q=70,Hot Deal,"₹1,239","₹1,999",38% off
Women Slippers,https://www.flipkart.com/deals4you-women-slippers/p/itmda18a1168f4e7?pid=SFFHBYZGUUCYQ3HF&lid=LSTSFFHBYZGUUCYQ3HFC5I9M6&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_15&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFHBYZGUUCYQ3HF.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/f/p/v/8-dh-210-peppy-baby-pink-doctor-health-baby-pink-original-imahbzrgqztcjpu4.jpeg?q=70,Only few left,₹257,₹799,67% off
Casual Beach Women Slides,https://www.flipkart.com/looksfootwear-women-casual-beach-slides/p/itm9b5701917a51f?pid=SFFFDS2DZMH7FBKB&lid=LSTSFFFDS2DZMH7FBKBRZTC54&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_19&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFFDS2DZMH7FBKB.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/e/q/4/5-dw-026-olive-doctor-walk-olive-original-imagxe7bheg83ugp.jpeg?q=70,Hot Deal,₹198,₹999,80% off
|Lightweight|Antiskid|Ortho|Heels|Slippers for Women|Fl...,https://www.flipkart.com/doctor-walk-women-lightweight-antiskid-ortho-heels-slippers-women-flip-flop-girls-slippers/p/itm044c628164da7?pid=SFFGXE7F4WEAGHSS&lid=LSTSFFGXE7F4WEAGHSSS1JC4X&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_21&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKzrgBV1uIN-3Qfo8cMdDPbfQ2DUMeYGFpddIS5kdc9tIw%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/v/u/y/-original-imagyxrfv69cyzum.jpeg?q=70,Hot Deal,₹755,"₹1,999",62% off
Newly Launch Stylish | Cushioned | Comfortable | Breath...,https://www.flipkart.com/doctor-health-super-soft-women-newly-launch-stylish-cushioned-comfortable-breathable-adjustable-strap-slippers/p/itme7764b2f57fe6?pid=SFFH5UUJ3HEETN6H&lid=LSTSFFH5UUJ3HEETN6H6Q2QKP&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_22&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKz3bBreba836hZtHyXO-Am4l4PdvogmallD2bxvuhBlyw%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/j/i/y/6-ld341-layasa-purple-original-imah7jzsugqtbyeh.jpeg?q=70,Hot Deal,₹395,₹999,60% off
Women Flip Flops,https://www.flipkart.com/layasa-women-flip-flops/p/itmf5e5022504145?pid=SFFGYUK9SDEFZHG6&lid=LSTSFFGYUK9SDEFZHG6I27YUX&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_23&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFGYUK9SDEFZHG6.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/u/p/k/9-freya-pink-deals4you-white-original-imah3y5wn9ryyyks.jpeg?q=70,Hot Deal,₹420,₹599,29% off
Stylish Women Slippers Lightweight Comfort Fancy Flip F...,https://www.flipkart.com/two-soft-women-stylish-slippers-lightweight-comfort-fancy-flip-flops-women-girls/p/itm857741fd1bdbb?pid=SFFGSE4J6JW6EAEV&lid=LSTSFFGSE4J6JW6EAEVGHBQ5D&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_29&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFGSE4J6JW6EAEV.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/i/g/y/9-124-ashuman-black-original-imah77hnx6ac95gv.jpeg?q=70,Hot Deal,₹315,"₹1,559",79% off
Flopsie Women Stylish Soft Comfortable Slipper Lightwei...,https://www.flipkart.com/flopsie-women-stylish-soft-comfortable-slipper-lightweight-dailywear-slippers/p/itmbd23b7bab3141?pid=SFFH6U8TBTRYM69Z&lid=LSTSFFH6U8TBTRYM69ZRAMYSV&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&spotlightTagId=default_BestsellerId_osp%2Fiko%2Fiz7&srno=b_1_30&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFH6U8TBTRYM69Z.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/v/u/c/5-women-high-heel-lycra-flip-flops-supex-black-original-imagz23kxffyrfrg.jpeg?q=70,Hot Deal,₹228,₹999,77% off
Women Slippers,https://www.flipkart.com/pkkart-women-slippers/p/itm02206a5173f04?pid=SFFG7HFZWMZ2PEZA&lid=LSTSFFG7HFZWMZ2PEZAVJOEGP&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_32&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKxbftG8rXVxoffp59H4dPXo_2V0siZUQUa3_Z5b5XyZSw%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/b/g/3/6-dhss-211-luxe-cream-doctor-health-super-soft-cream-original-imahayyvnzgbc5rw.jpeg?q=70,Only few left,₹498,"₹2,499",80% off
Women Slippers,https://www.flipkart.com/comferto-women-slippers/p/itm43dc59e40c7fc?pid=SFFHBXZWTMUW6AWS&lid=LSTSFFHBXZWTMUW6AWSH7BABW&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_33&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFHBXZWTMUW6AWS.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/r/b/7/8-on145-ashuman-black-original-imahc4kr6f5zhzbv.jpeg?q=70,Hot Deal,₹446,₹699,36% off
Premium Comfortable Stylish Light weight|Extra Softnes ...,https://www.flipkart.com/two-soft-women-premium-comfortable-stylish-light-weight-extra-softnes-daily-wear-casual-slipper-flip-flops/p/itma4cfcf1b41706?pid=SFFHYYZHFHVFNQHP&lid=LSTSFFHYYZHFHVFNQHPHJUYBV&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_34&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFHYYZHFHVFNQHP.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-slipper-flip-flop/k/m/1/4-ps-017-blk-two-soft-black-original-imahyq57cxqhzqa3.jpeg?q=70,Hot Deal,₹231,₹999,76% off
EXTRA SOFT HEEL Ortho Care Orthopaedic Comfort Women Sl...,https://www.flipkart.com/dashny-women-extra-soft-heel-ortho-care-orthopaedic-comfort-slippers/p/itmdd88a33eda4dd?pid=SFFGWTFNPGMJQXXR&lid=LSTSFFGWTFNPGMJQXXR1ONHBQ&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_35&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKyl5DZ3ZmLFcxS86kRliuRKgiNNIUqAxtpb2hy25JHzkg%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/j/t/o/8-ts-035-pink-two-soft-pink-original-imahyuzc5mvzxse7.jpeg?q=70,Hot Deal,₹299,₹999,70% off
NewlyLaunch|Classic Ultra Soft|Cushion|Comfortable|Prem...,https://www.flipkart.com/doctor-health-super-soft-women-newlylaunch-classic-ultra-soft-cushion-comfortable-premium-stylish-slides/p/itmf4f996abee45f?pid=SFFH9M6MXDZFSWNF&lid=LSTSFFH9M6MXDZFSWNFH8ZVFP&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_38&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=en_-Sqh-pVFuiFnKXJKAf7kQl_xQUHggQALOHnhVrGBDKz6KvMqTxbkymzbnjZXKDegC7KexfYf_ouhiXUTdJ5kpQ%3D%3D&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/w/m/m/7-dw-030-doctor-walk-black-original-imahfh2eqtf5tzgk.jpeg?q=70,Only few left,₹257,₹449,42% off
Women Slides,https://www.flipkart.com/trendzino-women-slides/p/itm2a731eef64380?pid=SFFGF5GWBAZ4TGN8&lid=LSTSFFGF5GWBAZ4TGN8V3EDBT&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_39&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFGF5GWBAZ4TGN8.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/b/a/8/6-pkwlff-a-b-c-d-e-f-ml-pkkart-multicolor-original-imah5yyw45pam89w.jpeg?q=70,Hot Deal,₹241,₹699,65% off
Women Slippers,https://www.flipkart.com/comferto-women-slippers/p/itm556bd28ba2c4d?pid=SFFHBXZZGKZAB3UC&lid=LSTSFFHBXZZGKZAB3UCV9BP1P&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_40&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's7&fm=organic&iid=89ff8029-f8a4-4699-8239-164aa2b37503.SFFHBXZZGKZAB3UC.SEARCH&ppt=None&ppn=None&ssid=4zhgi3o5og0000001747411094720,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/u/u/k/6-ladies-mira-1-2-sea-green-6-comferto-green-original-imahc4b7t2rhbmxc.jpeg?q=70,Hot Deal,₹241,₹699,65% off
|Lightweight|Antiskid|Ortho|Heels|Slippers for Women|Fl...,https://www.flipkart.com/doctor-walk-women-lightweight-antiskid-ortho-heels-slippers-women-flip-flop-girls-slippers/p/itmf1d5c054447c0?pid=SFFGZ5F5Q59HGSS7&lid=LSTSFFGZ5F5Q59HGSS7SE8PR9&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_2&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=en_bT8Dae-WoesTaU9W-2etlQcl4cofyoFzEaKk_uAli9I4HggzN2MCxKeRsOWBnajv9_yYE6c7jSZEmoMhlvjNuw%3D%3D&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-slipper-flip-flop/3/f/t/7-ts-035-pink-two-soft-black-original-imahfy39sjygjrzn.jpeg?q=70,Hot Deal,₹281,₹999,71% off
Women Flip Flops,https://www.flipkart.com/two-soft-women-flip-flops/p/itm49878f159187a?pid=SFFGSTSGYMFVHQGE&lid=LSTSFFGSTSGYMFVHQGEGM7GLF&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_5&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=en_bT8Dae-WoesTaU9W-2etlQcl4cofyoFzEaKk_uAli9LDZF45nWc34wk7ftrAuGkcvz9JqgrgAg475EukRh6OYg%3D%3D&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/v/h/5/4-1546-dashny-grey-original-imah97hvhzdgca4s.jpeg?q=70,Only few left,₹999,"₹1,999",50% off
Women Slides,https://www.flipkart.com/gloglamp-women-slides/p/itmd55ee2bf4d0c9?pid=SFFH2FHGYXBGUAJ9&lid=LSTSFFH2FHGYXBGUAJ94R7E2N&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_7&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=6c15d290-0f38-4c76-9ae0-c5ab839d6a79.SFFH2FHGYXBGUAJ9.SEARCH&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/l5ld8y80/slipper-flip-flop/n/t/7/-original-imagg893jfnewfnq.jpeg?q=70,Only few left,₹224,₹639,64% off
Women Slippers,https://www.flipkart.com/kios-women-slippers/p/itma7fe8e77ce4f6?pid=SFFHBZJGZCDYTRGH&lid=LSTSFFHBZJGZCDYTRGHI8SMVN&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_9&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=6c15d290-0f38-4c76-9ae0-c5ab839d6a79.SFFHBZJGZCDYTRGH.SEARCH&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/e/1/q/5-bpwgreeneva-5-bluepop-sky-blue-original-imah59zncsvcwtq8.jpeg?q=70,Hot Deal,₹231,₹639,63% off
Women/Girls stylish Ortho slippers Indoor Outdoor Soft ...,https://www.flipkart.com/ashuman-women-women-girls-stylish-ortho-slippers-indoor-outdoor-soft-comfortable/p/itmca2f62fd9266e?pid=SFFGY99GXHATUPFK&lid=LSTSFFGY99GXHATUPFKOBTPAX&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_11&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=en_bT8Dae-WoesTaU9W-2etlQcl4cofyoFzEaKk_uAli9LWTuGuFXRR-bdN7TdNEwyDisfdZtJaQTbJHR785XGvZg%3D%3D&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/b/u/7/9-1554-dashny-brown-original-imah6bce7gxgbgxh.jpeg?q=70,Hot Deal,₹389,₹999,61% off
Newly Launch | Classic Ultra Soft | Cushion | Comfortab...,https://www.flipkart.com/doctor-health-super-soft-women-newly-launch-classic-ultra-cushion-comfortable-premium-stylish-trendy-flip-flops/p/itmb8bd4ca90a7e6?pid=SFFH8BDHKNMGWTV2&lid=LSTSFFH8BDHKNMGWTV2HEUHFE&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_12&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=en_bT8Dae-WoesTaU9W-2etlQcl4cofyoFzEaKk_uAli9LTXFPmEiD6zG7M2U7ePJ8m2iNaZZAXy253K_bBtY3PGg%3D%3D&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/j/c/n/8-accupressure-slippers-39-size-8no-trendzino-multicolor-original-imah3kxgmhctm6ba.jpeg?q=70,Hot Deal,₹269,₹999,73% off
Womens Comfortable Trendy Cross Patta Slippers Women Sl...,https://www.flipkart.com/str-women-womens-comfortable-trendy-cross-patta-slippers/p/itm1adca92c053de?pid=SFFHF2HRH6NGSZQY&lid=LSTSFFHF2HRH6NGSZQYXWSANZ&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_14&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=6c15d290-0f38-4c76-9ae0-c5ab839d6a79.SFFHF2HRH6NGSZQY.SEARCH&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/z/n/3/5-ladies-laher-1-2-sea-green-5-comferto-green-original-imahbxzzndcyp59t.jpeg?q=70,Only few left,₹200,₹999,79% off
Women Slippers,https://www.flipkart.com/deals4you-women-slippers/p/itmda18a1168f4e7?pid=SFFHBYZGUUCYQ3HF&lid=LSTSFFHBYZGUUCYQ3HFC5I9M6&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_15&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=6c15d290-0f38-4c76-9ae0-c5ab839d6a79.SFFHBYZGUUCYQ3HF.SEARCH&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/0/m/s/8-w-29-pink-doctor-walk-pink-original-imahfcbzfzxg7vga.jpeg?q=70,Hot Deal,₹248,₹699,64% off
Casual Beach Women Slides,https://www.flipkart.com/looksfootwear-women-casual-beach-slides/p/itm9b5701917a51f?pid=SFFFDS2DZMH7FBKB&lid=LSTSFFFDS2DZMH7FBKBRZTC54&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_19&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=6c15d290-0f38-4c76-9ae0-c5ab839d6a79.SFFFDS2DZMH7FBKB.SEARCH&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/g/a/r/-original-imah2c44zyrchd4k.jpeg?q=70,Only few left,₹495,₹999,50% off
|Lightweight|Antiskid|Ortho|Heels|Slippers for Women|Fl...,https://www.flipkart.com/doctor-walk-women-lightweight-antiskid-ortho-heels-slippers-women-flip-flop-girls-slippers/p/itm044c628164da7?pid=SFFGXE7F4WEAGHSS&lid=LSTSFFGXE7F4WEAGHSSS1JC4X&marketplace=FLIPKART&store=osp%2Fiko%2Fiz7&srno=b_1_21&otracker=nmenu_sub_Women_0_Slippers%20%26%20Flip-%20Flop's8&fm=organic&iid=en_bT8Dae-WoesTaU9W-2etlQcl4cofyoFzEaKk_uAli9IpoHHBuhuuj2tx-cyBMfwgQ2DUMeYGFpddIS5kdc9tIw%3D%3D&ppt=None&ppn=None&ssid=zuxadck0q80000001747411096836,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/m/v/h/5-5724121-bata-brown-original-imah44m4rdsymvz8.jpeg?q=70,Hot Deal,₹231,₹599,61% off
